Timestamp   value
["metric"  "d1.lsm.gyro.y"
"tags"  "device":"1"
"sensor"  "LSM9DS1"}
"aggregateTags"  []
"dps"  "1552514235":6.4750000000000005
"1552514253"  6.081250000000001
"1552514271"  6.41375
"1552514280"  6.2125
"1552514289"  6.41375
"1552514298"  6.3875
"1552514307"  6.273750000000001
"1552514316"  6.326250000000001
"1552514325"  6.64125
"1552514334"  6.2562500000000005
"1552514342"  6.352500000000001
"1552514360"  6.23
"1552514387"  6.492500000000001
"1552514396"  6.510000000000001
"1552514405"  6.545000000000001
"1552514414"  6.615
"1552514440"  6.510000000000001
"1552514449"  6.501250000000001
"1552514458"  6.483750000000001
"1552514467"  6.6850000000000005
"1552514476"  6.4750000000000005
"1552514485"  6.62375
"1552514494"  6.615
"1552514503"  6.6762500000000005
"1552514512"  6.720000000000001
"1552514521"  6.991250000000001
"1552514530"  6.790000000000001
"1552514539"  6.86
"1552514548"  6.930000000000001
"1552514556"  6.711250000000001
"1552514565"  6.938750000000001
"1552514583"  6.6762500000000005
"1552514592"  6.85125
"1552514601"  6.755000000000001
"1552514619"  7.07875
"1552514636"  6.798750000000001
"1552514645"  6.702500000000001
"1552514654"  6.816250000000001
"1552514663"  6.88625
"1552514672"  6.282500000000001
"1552514690"  6.982500000000001
"1552514708"  6.8425
"1552514717"  6.790000000000001
"1552514725"  6.8950000000000005
"1552514734"  6.781250000000001
"1552514743"  6.973750000000001
"1552514761"  7.000000000000001
"1552514779"  6.772500000000001
"1552514788"  7.09625
"1552514797"  6.737500000000001
"1552514815"  6.816250000000001
"1552514824"  6.737500000000001
"1552514832"  7.1225000000000005
"1552514841"  7.06125
"1552514850"  6.88625
"1552514859"  6.930000000000001
"1552514868"  6.991250000000001
"1552514877"  7.3412500000000005
"1552514886"  6.991250000000001
"1552514895"  6.86
"1552514913"  7.07
"1552514922"  6.9125000000000005
"1552514931"  6.9037500000000005
"1552514939"  6.956250000000001
"1552514948"  7.157500000000001
"1552514957"  7.026250000000001
"1552514993"  7.052500000000001
"1552515002"  6.947500000000001
"1552515020"  7.463750000000001
"1552515029"  7.218750000000001
"1552515038"  7.148750000000001
"1552515047"  7.09625
"1552515056"  7.07
"1552515064"  6.956250000000001
"1552515073"  7.227500000000001
"1552515091"  7.052500000000001
"1552515100"  7.008750000000001
"1552515118"  7.218750000000001
"1552515136"  7.3412500000000005
"1552515154"  7.148750000000001
"1552515172"  6.982500000000001
"1552515190"  7.008750000000001
"1552515199"  7.586250000000001
"1552515207"  7.148750000000001
"1552515216"  7.07
"1552515225"  7.192500000000001
"1552515234"  7.411250000000001
"1552515243"  7.280000000000001
"1552515252"  7.420000000000001
"1552515261"  7.463750000000001
"1552515279"  7.280000000000001
"1552515288"  7.437500000000001
"1552515297"  7.280000000000001
"1552515305"  7.2975
"1552515323"  7.32375
"1552515341"  7.5075
"1552515359"  7.1137500000000005
"1552515368"  7.280000000000001
"1552515377"  7.271250000000001
"1552515386"  7.140000000000001
"1552515395"  7.218750000000001
"1552515404"  7.30625
"1552515413"  7.315
"1552515439"  7.3412500000000005
"1552515448"  7.201250000000001
"1552515466"  7.201250000000001
"1552515475"  7.5075
"1552515484"  7.315
"1552515493"  7.455000000000001
"1552515502"  7.008750000000001
"1552515511"  7.3500000000000005
"1552515519"  7.30625
